Date,Meal,Calories,Fat (g),Saturated Fat,Polyunsaturated Fat,Monounsaturated Fat,Trans Fat,Cholesterol,Sodium (mg),Potassium,Carbohydrates (g),Fiber,Sugar,Protein (g),Vitamin A,Vitamin C,Calcium,Iron
2017-02-26,Meal 1,40.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.7,0.0,1.3,0.0,0.0,4.0,2.7
2017-02-26,Meal 2,762.5,13.3,0.3,0.0,0.3,0.0,0.0,166.5,3092.5,109.0,14.8,10.3,65.8,30.0,9.0,20.0,61.5
2017-02-26,Meal 4,1040.8,30.1,16.3,0.0,0.0,0.0,43.1,750.9,209.8,150.3,15.0,10.4,39.8,98.9,4.9,2.0,20.8
2017-02-26,Snacks,1397.2,44.1,12.4,4.2,9.4,0.0,428.1,224.5,1944.5,209.6,28.0,113.5,59.8,35.0,276.6,74.1,22.8
2017-02-27,Meal 1,320.1,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.4,2.7,0.0,13.5,0.0,0.0,4.0,2.7
2017-02-27,Meal 2,626.9,9.4,1.3,1.1,6.2,0.0,0.0,108.9,138.1,102.1,10.9,10.8,18.7,0.0,1.5,7.0,20.1
2017-02-27,Meal 3,727.5,9.4,1.3,1.1,6.2,0.0,0.0,212.9,138.1,120.6,17.5,12.8,26.7,0.0,3.0,12.6,32.6
2017-02-27,Snacks,1034.1,30.8,10.0,1.8,3.5,0.0,428.1,212.8,1820.6,164.4,23.0,97.4,38.6,29.5,206.4,79.8,20.1
2017-02-28,Meal 1,320.1,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.4,2.7,0.0,13.5,0.0,0.0,4.0,2.7
2017-02-28,Meal 2,626.9,9.4,1.3,1.1,6.2,0.0,0.0,108.9,138.1,102.1,10.9,10.8,18.7,0.0,1.5,7.0,20.1
2017-02-28,Meal 3,830.0,19.8,2.2,4.4,9.9,0.0,0.0,374.0,814.0,33.0,2.2,2.2,19.4,0.0,22.0,4.4,4.4
2017-02-28,Snacks,1390.9,39.6,12.6,5.9,5.1,0.0,594.0,198.2,2701.4,197.7,23.1,119.6,77.2,27.5,113.0,41.8,28.2
2017-03-01,Snacks,39.2,2.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0
2017-03-02,Meal 1,320.1,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.4,2.7,0.0,13.5,0.0,0.0,4.0,2.7
2017-03-02,Meal 2,542.3,9.4,1.3,1.1,6.2,0.0,0.0,8.9,138.1,86.7,4.7,10.0,12.5,0.0,0.0,2.4,8.6
2017-03-02,Meal 3,832.4,12.1,3.3,0.0,0.0,0.0,46.9,187.0,0.0,140.0,18.3,13.3,42.6,42.0,30.5,9.4,32.9
2017-03-02,Snacks,1238.3,29.3,7.3,4.0,5.0,0.0,594.0,192.5,2631.4,214.5,31.7,128.0,49.9,40.6,341.2,41.7,28.6
2017-03-03,Meal 1,640.2,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.8,5.4,0.0,27.0,0.0,0.0,8.0,5.4
2017-03-03,Meal 2,1207.0,19.8,2.6,2.2,12.4,0.0,0.0,58.6,276.2,195.8,13.4,28.2,29.0,40.8,12.2,8.8,21.2
2017-03-03,Meal 3,1579.6,19.0,5.2,0.0,0.0,0.0,75.0,299.2,0.0,278.6,28.8,21.2,74.2,67.2,48.8,15.0,52.6
2017-03-03,Snacks,1646.4,85.8,15.6,10.8,15.8,0.0,792.0,656.6,1732.4,136.2,27.6,72.4,94.2,28.0,55.2,50.0,34.2
2017-03-04,Meal 1,684.1,37.5,17.4,1.2,3.4,0.0,396.0,3004.8,122.2,47.7,0.0,0.0,61.4,9.6,0.0,4.8,9.6
2017-03-04,Meal 2,671.0,25.9,10.2,0.0,0.0,0.0,0.0,163.4,168.0,100.8,7.8,38.9,10.2,0.0,0.0,0.0,0.0
2017-03-04,Meal 3,1817.6,98.9,6.1,4.1,9.9,0.0,0.0,825.4,206.3,343.4,9.8,7.5,85.4,0.0,0.0,9.9,49.5
2017-03-04,Snacks,1642.8,51.2,14.5,1.2,7.6,0.0,0.0,1278.0,375.8,237.4,13.5,14.3,27.3,0.0,0.0,3.6,0.0
2017-03-05,Meal 1,445.5,7.6,0.1,0.1,0.0,0.0,0.0,1.0,411.3,81.7,2.9,16.0,16.2,1.9,16.6,1.0,1.9
2017-03-05,Meal 2,1098.3,45.1,18.3,0.0,0.0,0.0,0.0,3439.8,0.0,125.0,5.3,32.8,73.5,24.9,96.1,6.5,2.0
2017-03-05,Meal 3,313.4,15.2,1.7,0.0,0.0,0.0,0.0,0.1,0.0,41.4,3.5,0.7,5.8,0.0,0.0,0.0,0.0
2017-03-05,Snacks,539.1,16.9,9.1,0.1,0.0,0.0,0.0,58.5,411.5,94.7,5.3,46.1,6.8,1.9,16.6,1.0,1.9
2017-03-06,Meal 1,719.0,10.0,2.2,0.1,0.0,0.0,0.0,88.5,411.3,95.3,2.9,22.1,18.8,1.9,16.6,9.0,1.9
2017-03-06,Meal 2,846.0,42.1,21.6,0.0,0.0,0.0,21.4,733.4,0.0,59.9,2.1,15.1,53.2,23.3,6.1,31.4,2.0
2017-03-06,Meal 3,629.7,9.8,1.4,1.2,6.3,0.0,0.0,9.0,184.1,105.5,5.7,10.0,15.2,0.0,0.0,2.6,9.8
2017-03-06,Snacks,1125.9,45.2,13.0,1.4,7.7,0.0,0.0,59.8,285.5,168.4,21.1,71.8,12.5,3.6,32.3,8.9,4.3
2017-03-07,Meal 1,871.5,19.5,7.6,0.0,0.0,0.0,0.0,87.5,170.0,143.3,10.4,43.4,23.4,2.0,68.0,16.0,2.0
2017-03-07,Meal 2,542.3,9.4,1.3,1.1,6.2,0.0,0.0,8.9,138.1,86.7,4.7,10.0,12.5,0.0,0.0,2.4,8.6
2017-03-07,Meal 3,757.1,33.0,7.9,0.1,0.0,4.1,40.5,179.9,482.8,129.8,7.9,74.5,7.1,2.3,19.4,9.1,2.3
2017-03-07,Meal 4,1020.6,39.9,14.4,0.0,0.0,0.0,135.4,3440.9,1968.0,201.9,36.9,26.8,79.9,102.9,242.0,59.4,176.0
2017-03-08,Meal 1,472.4,5.3,0.1,0.1,0.0,0.0,0.0,1.1,652.8,99.3,8.4,32.0,12.9,4.3,27.4,9.1,4.3
2017-03-08,Meal 2,932.8,40.9,21.6,0.8,4.0,0.0,0.0,4337.9,138.1,91.6,5.6,11.8,65.7,9.0,2.7,3.3,9.4
2017-03-08,Meal 3,812.2,23.1,7.2,0.5,0.5,0.0,0.0,617.1,230.0,129.7,14.9,23.6,24.0,15.0,4.5,2.4,7.6
2017-03-08,Snacks,167.2,4.1,2.7,0.0,0.0,0.0,2.5,56.0,170.0,32.8,5.5,23.3,2.2,2.0,8.0,15.6,2.0
2017-03-09,Meal 1,411.9,5.7,0.1,0.1,0.0,0.0,0.0,1.1,482.8,80.6,3.4,16.0,13.8,2.3,19.4,1.1,2.3
2017-03-09,Meal 2,792.5,32.3,5.1,2.2,6.6,0.0,91.5,735.2,256.1,58.0,8.6,6.6,62.0,21.0,4.5,5.3,6.8
2017-03-09,Meal 3,1069.7,33.5,10.9,0.5,0.5,0.0,87.5,725.8,230.0,137.9,16.4,26.6,54.2,30.0,9.0,3.9,27.8
2017-03-09,Snacks,77.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,1.3,0.0,0.0,0.0,0.0
2017-03-10,Meal 1,519.4,5.8,0.1,0.1,0.0,0.0,0.0,1.2,500.7,82.7,3.6,16.6,14.7,2.4,20.2,1.2,2.4
2017-03-10,Meal 2,763.4,30.8,9.4,2.5,4.2,0.0,42.3,1494.0,153.8,87.9,4.3,11.0,42.3,13.5,1.8,23.5,34.1
2017-03-10,Meal 3,584.3,6.2,1.2,0.4,2.3,0.0,0.0,100.2,530.0,103.0,10.0,10.1,16.7,0.0,1.5,4.8,12.8
2017-03-10,Snacks,436.9,11.3,3.4,1.0,2.8,0.0,330.0,104.0,271.8,69.5,11.2,25.3,17.8,14.5,98.0,16.5,10.0
2017-03-11,Meal 1,682.1,7.6,0.7,0.1,0.0,0.0,0.0,191.4,1179.6,123.5,13.6,46.1,37.0,8.8,109.9,25.4,9.0
2017-03-11,Meal 2,610.0,8.0,3.8,0.0,0.0,0.0,0.0,100.0,435.6,101.9,10.3,6.9,19.1,0.0,1.5,4.6,11.5
2017-03-11,Meal 3,577.7,4.2,0.9,0.4,0.4,0.0,0.0,115.4,426.0,100.3,14.7,10.8,19.2,15.0,6.0,6.8,17.9
2017-03-11,Snacks,340.4,2.1,0.3,0.4,0.1,0.0,0.0,2.5,192.5,77.8,10.0,50.5,6.2,2.7,40.4,1.5,3.9
2017-03-12,Meal 1,428.6,6.4,0.5,0.2,0.0,0.0,0.0,22.6,351.6,82.1,4.0,19.8,15.2,2.3,25.2,6.8,2.7
2017-03-12,Meal 2,905.4,18.5,3.3,0.4,0.4,0.0,0.0,30.4,661.4,118.1,14.2,24.1,52.6,32.2,17.8,12.5,10.1
2017-03-12,Meal 3,793.7,12.4,4.0,0.6,1.5,0.0,330.0,449.4,1096.7,102.8,13.5,19.2,60.0,391.1,28.5,272.9,67.1
2017-03-13,Meal 1,574.7,6.5,0.1,0.1,0.0,0.0,0.0,1.4,759.2,122.5,11.9,45.6,14.9,9.4,121.9,14.7,4.9
2017-03-13,Meal 2,682.0,5.6,1.1,0.5,0.5,0.0,0.0,27.0,817.0,115.4,13.9,20.3,29.1,15.0,4.5,33.9,7.6
2017-03-13,Meal 3,547.6,12.2,4.2,0.3,1.4,0.0,374.0,201.0,949.3,61.5,10.9,12.0,47.5,441.3,31.7,7.6,71.5
2017-03-13,Snacks,248.9,7.6,0.5,0.0,0.0,0.0,0.0,15.0,187.0,43.1,7.3,19.0,4.3,2.2,8.8,12.8,2.2
2017-03-14,Meal 1,691.6,6.4,0.2,0.2,0.0,0.0,0.0,271.9,973.8,140.3,12.6,57.8,26.5,8.9,100.5,279.2,5.9
2017-03-14,Meal 2,770.0,15.5,4.2,2.3,3.9,0.0,363.0,179.4,854.6,112.9,11.9,15.1,33.1,10.3,13.0,13.2,28.0
2017-03-14,Meal 3,131.5,9.9,4.8,0.5,1.4,0.0,165.2,69.2,50.9,2.7,1.1,2.0,7.9,4.0,0.0,6.0,4.0
2017-03-14,Meal 4,577.2,5.6,0.8,0.4,0.4,0.0,0.0,72.4,226.0,98.7,10.2,3.3,19.4,15.0,4.5,8.7,2.4
2017-03-14,Snacks,223.0,0.7,0.1,0.2,0.1,0.0,0.0,1.5,627.6,58.6,10.7,38.2,1.3,5.4,61.6,11.3,4.4
2017-03-15,Meal 1,518.2,6.3,0.0,0.1,0.1,0.0,0.0,1.2,434.2,107.9,12.2,41.6,14.2,8.2,137.2,14.8,3.4
2017-03-15,Meal 2,754.5,15.7,3.9,0.0,0.0,0.0,0.0,928.0,187.0,134.9,7.3,60.7,21.0,110.2,8.8,8.8,2.2
2017-03-15,Meal 3,621.7,36.4,13.7,1.4,3.5,0.0,428.3,240.8,233.8,28.1,6.4,16.4,30.2,15.5,23.4,42.4,13.0
2017-03-15,Meal 4,915.4,5.5,0.5,1.1,0.8,0.0,0.0,25.2,1484.1,155.1,33.1,7.4,40.0,15.4,4.5,17.5,54.2
2017-03-16,Meal 1,660.6,5.9,0.2,0.2,0.0,0.0,0.0,1.7,1072.5,147.8,15.6,63.4,14.4,7.6,45.6,18.5,7.6
2017-03-16,Meal 2,902.6,25.8,8.6,0.5,0.5,0.0,32.1,79.8,452.0,111.8,12.5,25.1,43.7,21.5,13.3,51.4,4.8
2017-03-16,Meal 3,829.4,4.0,0.8,0.7,0.5,0.0,0.0,102.8,794.3,149.9,19.9,34.8,37.6,3.3,39.6,15.9,15.9
2017-03-16,Snacks,24.5,0.9,0.6,0.0,0.0,0.0,0.0,30.0,0.0,2.5,0.0,2.5,1.7,0.0,0.0,8.0,0.0
2017-03-17,Meal 1,486.6,5.6,0.1,0.1,0.0,0.0,0.0,1.0,616.2,101.4,8.6,31.8,13.7,4.2,26.1,9.8,4.2
2017-03-17,Meal 2,1085.2,23.9,6.5,0.5,0.5,0.0,0.2,150.7,452.0,142.8,21.3,31.1,61.3,32.2,19.3,30.2,17.8
2017-03-17,Meal 3,128.8,1.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,24.8,2.7,0.2,3.5,0.0,0.0,0.0,0.0
2017-03-17,Meal 4,572.6,26.0,3.9,1.0,7.4,0.0,0.0,108.4,387.5,56.1,9.5,20.2,28.1,374.0,77.8,11.0,8.4
2017-03-18,Meal 1,714.0,12.5,1.9,0.1,0.0,0.0,0.0,946.7,849.6,82.8,6.3,16.5,70.7,2.0,17.3,12.3,6.1
2017-03-18,Meal 2,1616.0,63.8,15.2,2.8,11.4,1.8,505.7,3297.8,1151.1,262.9,18.8,156.5,55.4,119.6,419.1,23.3,34.0
2017-03-18,Meal 3,1067.8,39.3,0.3,0.0,0.0,0.0,0.0,15.0,53.0,119.0,2.3,23.7,54.7,15.0,4.5,1.5,1.5
2017-03-18,Snacks,272.2,9.6,2.4,0.1,0.0,1.4,13.8,51.5,429.2,54.1,3.6,30.7,1.9,2.0,17.3,1.0,2.0
2017-03-19,Meal 1,718.1,12.4,4.4,3.0,2.2,0.0,0.0,1197.9,0.0,107.7,17.7,15.4,34.1,8.6,0.0,8.8,70.0
2017-03-19,Meal 2,1316.6,41.7,8.1,0.6,3.8,0.0,0.2,153.5,0.0,193.3,5.8,102.5,37.7,8.3,25.3,0.7,0.3
2017-03-19,Meal 4,1046.1,54.0,14.5,0.0,0.0,0.0,0.0,1066.1,0.0,72.9,5.7,19.8,64.2,0.0,0.0,0.0,0.0
2017-03-19,Snacks,133.0,3.9,2.2,0.0,0.0,0.0,0.0,120.0,0.0,18.0,1.5,16.0,7.3,3.0,60.0,35.0,0.0
2017-03-20,Meal 1,2038.7,105.9,17.9,0.1,0.0,0.0,32.1,1535.3,616.2,168.7,15.6,63.2,105.3,8.5,26.1,105.9,4.2
2017-03-20,Meal 2,123.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,187.0,32.2,7.0,23.6,0.5,5.2,68.8,11.8,2.2
2017-03-20,Meal 3,1269.7,61.1,12.5,2.9,14.5,0.0,396.0,470.0,1029.8,103.6,8.7,33.4,82.1,12.4,29.3,50.5,18.2
2017-03-21,Meal 1,882.8,25.4,12.0,0.3,0.0,0.0,32.3,249.0,1072.9,135.8,8.7,51.3,36.0,9.4,43.2,82.6,5.1
2017-03-21,Meal 2,981.2,16.0,5.0,0.0,0.0,0.0,0.0,180.0,1.5,178.6,5.5,76.3,27.9,0.0,0.0,48.0,0.0
2017-03-21,Snacks,1503.8,77.4,19.6,0.5,0.5,0.0,32.1,1575.8,265.0,147.8,29.4,26.0,61.5,7.3,63.4,54.9,27.6
2017-03-22,Meal 1,978.6,14.7,3.9,0.2,0.0,0.0,0.0,182.6,819.7,169.1,12.3,62.9,47.2,6.0,50.4,59.4,6.0
2017-03-22,Meal 2,642.0,11.1,6.0,0.5,0.5,0.0,32.1,64.8,452.0,103.5,11.0,22.1,20.9,6.5,8.8,49.9,3.3
2017-03-22,Meal 3,418.8,29.4,9.2,1.2,3.4,0.0,396.2,127.0,122.2,1.4,1.1,0.7,36.7,9.6,0.0,4.8,9.6
2017-03-22,Meal 4,1002.2,33.5,5.1,1.2,2.2,0.0,198.0,64.1,870.7,135.4,20.8,36.6,26.4,8.7,23.2,21.0,9.8
2017-03-23,Meal 1,505.4,6.0,0.2,0.2,0.0,0.0,0.0,2.0,858.3,104.6,6.1,28.5,14.7,4.1,34.6,2.0,4.1
2017-03-23,Meal 2,1257.8,44.1,15.4,1.9,7.9,0.0,0.0,1902.0,70.4,145.1,8.7,22.2,54.7,0.0,0.0,10.5,15.1
2017-03-23,Meal 3,380.8,18.4,3.3,0.7,1.7,0.0,198.0,96.2,383.0,47.9,8.6,28.7,12.7,15.3,193.0,12.8,7.4
2017-03-23,Meal 4,963.0,21.9,3.9,0.0,0.0,0.0,0.0,122.5,222.0,122.9,18.1,23.5,44.8,24.7,17.1,15.7,16.0
2017-03-24,Meal 1,644.7,8.4,0.7,0.1,0.0,0.0,0.0,191.3,956.8,110.6,10.3,37.5,37.7,11.5,201.6,21.6,6.6
2017-03-24,Meal 2,731.6,17.3,10.4,0.5,0.5,0.0,0.0,115.8,265.0,105.7,14.0,11.3,24.9,15.0,6.0,15.1,14.1
2017-03-24,Meal 3,426.7,1.6,0.5,0.2,0.0,0.0,0.0,23.0,569.4,67.4,10.5,41.4,20.3,4.9,40.3,16.4,4.9
2017-03-24,Meal 4,1560.4,61.2,10.7,5.8,15.8,0.0,150.2,1827.0,1125.5,172.4,14.6,28.3,82.1,207.7,119.8,23.9,74.4
2017-03-25,Meal 1,419.1,6.8,0.5,0.1,0.0,0.0,0.0,21.7,286.1,76.4,2.0,11.3,16.3,1.4,11.5,6.3,1.4
2017-03-25,Meal 2,905.3,13.7,2.4,0.6,0.5,0.0,0.0,23.0,1139.7,175.3,22.6,64.3,32.1,11.3,127.8,37.9,7.9
2017-03-25,Meal 3,235.3,15.0,8.3,0.3,2.1,0.0,21.7,59.8,2.4,21.5,3.3,0.9,3.9,5.0,0.0,0.2,0.0
2017-03-25,Meal 4,986.5,34.3,12.8,0.0,0.0,0.0,118.0,2316.0,1626.9,181.8,29.0,38.1,82.6,83.6,193.6,57.2,140.8
2017-03-26,Meal 1,460.8,5.5,0.1,0.1,0.0,0.0,0.0,0.8,527.6,94.6,7.5,27.9,13.5,3.7,22.4,8.8,3.7
2017-03-26,Meal 2,743.0,20.8,4.5,0.5,0.5,0.0,0.0,61.2,265.0,102.2,9.4,10.4,21.9,30.0,9.0,20.0,4.1
2017-03-26,Meal 3,804.7,35.3,13.7,2.4,10.7,0.0,117.4,706.6,269.5,74.6,2.4,2.9,49.6,18.3,2.7,40.0,13.5
2017-03-26,Snacks,629.8,22.4,7.9,0.6,3.0,0.0,44.0,121.0,798.2,103.9,12.6,59.0,7.5,12.4,26.3,21.8,4.5
2017-03-27,Meal 1,850.4,38.9,20.9,2.1,6.7,0.0,290.5,437.0,1108.4,102.5,4.0,56.1,26.9,35.8,413.3,14.3,18.9
2017-03-27,Snacks,2187.0,83.8,26.2,9.0,4.0,0.0,0.0,574.5,2.0,316.1,13.0,145.3,47.0,0.0,12.0,4.0,0.0
2017-03-28,Meal 1,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-28,Meal 2,1310.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0
2017-03-28,Meal 3,1525.0,64.9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,179.2,0.0,28.6,55.7,0.0,0.0,0.0,0.0
2017-03-29,Meal 1,1459.0,65.8,18.5,6.4,14.4,0.0,576.6,1545.0,1902.1,161.4,12.2,90.4,66.1,34.4,450.0,23.5,39.1
2017-03-29,Meal 2,796.0,31.6,19.0,0.0,0.0,0.0,50.0,650.0,0.0,110.2,6.2,32.0,16.0,10.0,8.0,2.0,15.0
2017-03-29,Meal 3,1668.0,54.0,10.8,16.6,22.1,0.0,0.0,3216.0,2016.0,198.0,16.8,15.2,93.6,0.0,0.0,0.0,0.0
2017-03-29,Snacks,976.8,36.5,6.5,9.0,4.0,0.0,0.0,382.2,515.2,148.3,6.8,18.2,12.1,0.0,12.0,7.0,0.0
2017-03-30,Meal 1,627.4,18.9,4.4,6.7,3.3,0.0,83.6,768.1,678.8,98.0,2.9,47.4,15.1,2.0,40.5,31.1,12.5
2017-03-30,Meal 2,666.8,16.4,0.1,0.1,0.0,0.0,0.0,1.0,429.2,109.5,9.1,14.2,34.0,2.0,17.3,1.0,2.0
2017-03-30,Meal 3,1473.9,47.2,13.9,3.8,9.9,1.8,107.2,1796.9,199.0,211.6,8.8,80.0,28.1,8.4,1.0,12.8,0.5
2017-03-30,Snacks,267.0,14.9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2,0.0,28.6,3.7,0.0,0.0,0.0,0.0
2017-03-31,Meal 1,1469.5,79.2,30.4,5.9,13.2,0.0,444.6,4107.9,1365.4,136.4,11.7,70.8,81.3,21.3,243.4,23.1,33.2
2017-03-31,Meal 2,770.8,37.0,16.1,1.6,8.1,0.0,79.8,984.2,303.4,80.3,6.5,19.7,31.1,19.6,3.4,16.3,14.6
2017-03-31,Meal 3,706.2,13.0,6.4,1.5,3.3,0.0,85.3,439.5,1178.5,92.4,4.1,42.5,39.7,15.9,210.7,44.5,15.0
2017-03-31,Meal 4,1490.8,50.1,9.1,0.0,0.0,0.0,2.0,795.9,52.5,181.2,11.4,95.1,75.2,0.4,0.4,2.0,0.8
2017-03-31,Snacks,216.5,6.3,0.1,0.1,0.1,0.0,0.0,2.9,526.8,34.6,3.2,24.8,5.4,10.3,213.1,3.1,3.2
2017-04-01,Meal 1,1353.8,45.1,14.6,1.0,2.8,0.0,330.0,366.5,101.8,151.6,7.1,70.3,83.2,8.0,0.0,16.0,8.0
2017-04-01,Meal 2,547.8,3.4,0.8,0.7,0.7,0.0,0.0,9.7,344.5,100.9,8.1,2.1,15.4,9.0,2.7,12.6,2.3
2017-04-01,Meal 3,1032.1,32.1,13.7,0.0,0.0,0.0,0.0,1425.0,0.0,107.6,7.0,8.6,58.9,0.0,0.0,0.0,0.0
2017-04-01,Snacks,400.5,7.2,3.8,0.3,0.1,0.0,0.2,35.1,1128.8,86.8,13.8,52.1,5.0,5.3,45.1,16.3,6.3
2017-04-02,Meal 1,832.1,11.8,2.4,0.3,0.1,0.0,0.0,92.9,1128.8,162.9,12.7,56.4,24.7,5.3,45.1,32.3,6.3
2017-04-02,Meal 2,505.7,5.2,1.2,0.0,0.0,0.0,0.0,9.0,45.5,80.0,8.9,2.9,13.9,9.0,2.7,0.9,0.9
2017-04-02,Meal 3,703.6,13.8,6.6,0.0,0.0,0.0,32.1,73.3,215.5,103.1,13.9,18.9,23.5,15.3,10.7,41.0,2.9
2017-04-02,Snacks,1540.0,35.6,13.4,1.4,7.8,0.0,5.0,176.9,536.4,293.2,11.8,222.8,10.3,2.5,21.6,3.3,6.5
2017-04-03,Meal 1,485.3,6.4,0.7,0.1,0.0,0.0,0.0,30.8,527.6,97.1,7.5,30.4,15.2,3.7,22.4,16.8,3.7
2017-04-03,Meal 2,792.6,26.6,9.0,0.0,0.0,0.0,32.1,64.3,45.5,76.2,8.0,1.1,42.0,4.3,0.0,32.1,0.0
2017-04-03,Meal 3,707.0,32.0,5.3,0.0,0.0,0.0,0.0,1100.3,0.0,64.0,4.6,4.8,38.4,0.0,0.0,0.0,0.0
2017-04-03,Meal 4,452.2,3.5,0.6,0.7,0.1,0.0,0.0,4.0,691.0,83.0,11.8,43.8,26.7,2.8,730.8,11.0,17.1
2017-04-03,Snacks,123.7,11.8,1.4,0.0,0.0,0.0,0.0,33.0,0.0,3.3,1.8,0.0,3.2,0.0,0.0,0.6,1.1
2017-04-04,Meal 1,824.8,15.8,6.2,0.2,0.0,0.0,32.1,96.3,1028.3,135.8,11.1,47.0,43.5,10.4,42.6,50.1,6.1
2017-04-04,Meal 2,671.0,10.5,3.4,0.5,0.5,0.0,65.6,90.6,252.5,92.6,7.2,4.3,35.5,19.8,5.9,10.1,17.1
2017-04-04,Meal 3,255.9,8.8,2.6,0.0,0.0,0.0,0.0,120.0,0.4,35.3,2.7,26.4,8.4,0.0,0.0,32.0,0.0
2017-04-04,Meal 4,1110.0,30.9,10.1,0.5,0.5,0.0,97.7,362.9,252.5,124.8,9.0,9.1,62.8,24.1,5.9,42.2,17.1
2017-04-04,Snacks,71.2,0.3,0.1,0.1,0.0,0.0,0.0,0.7,286.1,18.3,2.0,9.5,0.7,1.4,11.5,0.7,1.4
2017-04-05,Meal 1,520.3,5.6,0.1,0.1,0.0,0.0,0.0,1.0,430.0,109.7,3.1,46.7,13.7,2.0,17.3,1.0,2.0
2017-04-05,Meal 2,828.2,17.6,3.1,0.6,0.5,0.0,0.0,21.3,706.2,121.0,11.2,18.5,35.0,21.8,23.2,11.6,5.9
2017-04-05,Meal 3,422.5,11.2,0.9,0.1,0.0,0.0,0.0,1.0,430.0,78.2,8.5,47.1,4.2,2.0,17.3,1.0,2.0
2017-04-05,Meal 4,1018.0,25.3,10.0,0.5,0.5,0.0,32.1,889.8,252.5,131.8,9.7,31.7,55.5,49.3,13.5,44.7,5.5
2017-04-06,Meal 1,623.5,6.0,0.2,0.2,0.0,0.0,0.0,2.0,844.8,136.2,6.0,60.5,14.7,4.0,34.0,2.0,4.0
2017-04-06,Meal 2,533.8,20.3,3.5,0.0,0.0,0.0,93.7,233.1,95.2,57.1,6.6,43.0,30.7,319.8,117.8,8.5,32.3
2017-04-06,Meal 3,1088.0,21.9,9.3,0.6,0.5,0.0,97.7,155.9,674.5,154.2,13.9,18.6,50.8,26.1,22.9,43.2,19.1
2017-04-07,Meal 1,583.2,7.1,0.9,0.3,0.0,0.0,0.0,32.5,1072.9,120.8,7.6,38.1,16.9,5.1,43.2,10.5,5.1
2017-04-07,Meal 2,1122.9,20.7,9.5,0.5,0.5,0.0,32.3,97.0,592.5,191.6,24.4,39.4,32.1,38.3,25.0,59.2,8.0
2017-04-07,Meal 3,1254.7,47.2,10.2,6.3,17.0,0.0,150.2,1317.0,1196.0,139.6,15.9,13.2,76.9,195.7,111.8,25.1,76.4
2017-04-08,Meal 1,716.5,12.4,1.1,0.2,0.0,0.0,0.0,191.8,911.6,116.3,9.7,40.3,38.1,2.8,30.1,13.1,6.9
2017-04-08,Meal 2,902.1,21.4,7.3,0.5,0.5,0.0,32.1,235.1,592.5,144.9,18.4,39.7,39.8,38.3,25.0,59.2,9.0
2017-04-08,Meal 3,1191.2,67.0,10.6,4.0,12.6,0.0,198.0,674.3,518.7,86.5,14.3,17.5,56.2,20.6,17.3,8.7,19.1
2017-04-08,Meal 4,222.5,0.8,0.2,0.2,0.0,0.0,0.0,2.1,894.1,57.2,6.4,29.7,2.1,4.2,36.0,2.1,4.2
2017-04-09,Meal 1,515.4,6.1,0.2,0.3,0.0,0.0,0.0,2.5,776.9,106.7,7.0,31.7,15.0,4.2,41.6,2.5,4.2
2017-04-09,Meal 2,1767.9,61.5,25.9,0.2,0.0,0.0,5.0,1973.7,885.3,203.4,47.9,78.3,90.9,10.4,41.8,17.7,9.4
2017-04-09,Meal 3,1149.1,35.6,8.7,1.7,3.9,0.0,396.1,1136.8,374.7,143.5,22.0,22.3,63.0,69.6,19.8,24.4,30.4
2017-04-09,Snacks,222.6,3.9,2.3,0.1,0.0,0.0,0.0,121.2,500.7,42.0,3.6,26.6,8.0,2.4,20.2,33.2,2.4
2017-04-10,Meal 1,568.8,6.3,0.2,0.3,0.0,0.0,0.0,3.0,991.4,120.4,8.5,38.8,15.5,5.2,50.3,3.0,5.2
2017-04-10,Meal 2,988.7,30.0,7.8,2.9,7.2,0.0,792.0,400.1,496.8,126.7,15.6,7.2,53.9,49.2,10.8,26.2,37.0
2017-04-10,Meal 4,590.2,18.9,7.7,0.0,0.0,0.0,0.0,489.9,0.0,53.5,9.2,9.6,23.3,30.0,9.0,3.0,3.0
2017-04-10,Snacks,652.3,21.9,6.6,0.2,0.0,0.0,0.0,2.3,173.3,102.2,13.9,41.4,10.5,2.3,36.0,2.3,2.3
2017-04-11,Meal 1,572.1,6.3,0.3,0.3,0.0,0.0,0.0,2.7,1126.5,121.8,8.0,37.4,15.4,5.3,45.4,2.7,5.3
